t,Dt,Pt,TCAP
t2881,5736.42646,2.031430637,1500
t2882,6129.255742,1.968708224,1500
t2883,5650.79363,1.39390318,1500
t2884,5736.380714,1.503973835,1500
t2885,6610.608496,2.00184679,1500
t2886,6296.845969,1.06665058,1500
t2887,6875.05983,1.949337484,1500
t2888,5286.600872,1.902968293,1500
t2889,6101.031281,1.762393186,1500
t2890,6180.201825,1.789640159,1500
t2891,5761.122047,2.479292406,1500
t2892,6256.250379,2.241853528,1500
t2893,6084.21252,1.883506853,1500
t2894,6794.003607,1.579250457,1500
t2895,5943.316969,2.455885934,1500
t2896,6442.195057,0.875432626,1500
t2897,5328.438567,1.35970911,1500
t2898,5709.63875,1.319641054,1500
t2899,5582.091064,1.705726043,1500
t2900,5625.715971,1.989078657,1500
t2901,5544.930145,2.249991917,1500
t2902,5759.649055,1.519418599,1500
t2903,5819.685575,1.444216913,1500
t2904,5745.627659,1.491104021,1500
t2905,6126.701088,1.737338151,1500
t2906,5410.148663,1.781276773,1500
t2907,5760.213288,2.093148961,1500
t2908,5861.207316,1.887613751,1500
t2909,6207.452068,1.647004238,1500
t2910,5724.516804,1.05639771,1500
t2911,6155.561782,1.493317944,1500
t2912,6470.250016,2.344332914,1500
t2913,5020.99235,1.499874925,1500
t2914,6058.196525,2.322934084,1500
t2915,6100.144763,0.902271719,1500
t2916,5617.725244,1.679027154,1500
t2917,6505.005192,2.341736074,1500
t2918,5846.769972,2.654661666,1500
t2919,5601.028139,1.790583545,1500
t2920,7006.124652,2.742668238,1500
t2921,6183.737442,1.640076298,1500
t2922,6733.127894,1.787847808,1500
t2923,5551.515871,2.007386051,1500
t2924,6877.007044,1.258967356,1500
t2925,5843.295631,1.876817834,1500
t2926,5784.704434,1.869652075,1500
t2927,4545.585816,1.645753407,1500
t2928,6070.063591,2.107386055,1500
t2929,7148.799157,1.134252186,1500
t2930,6325.631959,1.474343886,1500
t2931,6434.693095,2.323417715,1500
t2932,6262.363412,1.494969605,1500
t2933,6255.673312,1.689711672,1500
t2934,5402.196493,1.480762483,1500
t2935,5581.475074,2.108496318,1500
t2936,6479.224368,2.173290292,1500
t2937,5704.890442,1.236846049,1500
t2938,6183.444124,2.26116932,1500
t2939,6133.678531,1.618669166,1500
t2940,5504.444509,2.011389752,1500
t2941,5695.44403,1.87394123,1500
t2942,5968.943913,1.524593138,1500
t2943,6342.263665,2.032238538,1500
t2944,6305.074027,1.46459102,1500
t2945,5357.257431,2.103788921,1500
t2946,7331.55281,1.469094082,1500
t2947,6351.345657,2.146878604,1500
t2948,5830.692986,1.812853861,1500
t2949,5890.659203,1.83417123,1500
t2950,5681.122055,1.517825098,1500
t2951,5246.683394,2.37509319,1500
t2952,5785.472714,1.503128357,1500
t2953,5745.095512,2.345404284,1500
t2954,6290.216016,2.162343615,1500
t2955,6253.574347,1.295006989,1500
t2956,6071.558684,1.520535878,1500
t2957,5574.435787,1.892832852,1500
t2958,6126.171492,1.254357004,1500
t2959,6487.33112,1.701747492,1500
t2960,5025.799628,1.841321514,1500
t2961,5930.359639,1.39408958,1500
t2962,6331.164713,1.553060902,1500
t2963,5957.475763,2.052739106,1500
t2964,5756.89937,1.438226711,1500
t2965,6253.147571,1.314111997,1500
t2966,5450.478526,1.742096104,1500
t2967,6525.63756,2.58713161,1500
t2968,6196.441172,1.850636786,1500
t2969,5834.514254,1.942961312,1500
t2970,5605.045058,1.887448244,1500
t2971,5641.452862,1.855741316,1500
t2972,7363.792318,1.849012353,1500
t2973,7238.1382,1.947395883,1500
t2974,6663.838627,2.00740566,1500
t2975,6168.066086,1.69604098,1500
t2976,6876.760056,1.836369927,1500
t2977,6733.278494,1.98915158,1500
t2978,6117.579318,1.950381027,1500
t2979,6279.177177,2.112494792,1500
t2980,5065.00055,2.027266588,1500
t2981,5320.46928,1.341041256,1500
t2982,5730.930233,2.087284109,1500
t2983,5495.374453,2.435495984,1500
t2984,4475.694691,1.69530063,1500
t2985,7056.544856,1.428468719,1500
t2986,5957.513001,2.33994377,1500
t2987,5444.113281,2.077185723,1500
t2988,6453.403559,1.802185678,1500
t2989,5663.559685,2.226624549,1500
t2990,6908.241326,2.018474463,1500
t2991,5497.880695,1.819142354,1500
t2992,6468.484907,2.291073045,1500
t2993,5674.382336,1.570060863,1500
t2994,5241.741401,2.001302803,1500
t2995,6639.07972,1.404745133,1500
t2996,5802.258434,2.471374761,1500
t2997,5741.483726,1.881130238,1500
t2998,6038.464869,1.951290899,1500
t2999,6457.985911,2.109377186,1500
t3000,6158.665748,1.960778836,1500
t3001,5982.203131,1.980715541,1500
t3002,5960.891651,1.841406871,1500
t3003,5946.938701,1.757468537,1500
t3004,6209.13299,1.73158896,1500
t3005,5938.063616,1.765340676,1500
t3006,6113.099401,1.775666649,1500
t3007,5656.920378,1.867152251,1500
t3008,6315.969672,2.126214361,1500
t3009,6257.127968,1.786604467,1500
t3010,5807.872901,1.723993551,1500
t3011,5774.250673,1.990609688,1500
t3012,6331.673619,2.313237749,1500
t3013,6222.526909,1.670205318,1500
t3014,6442.550595,2.161793481,1500
t3015,6803.605784,1.614413185,1500
t3016,5547.079901,2.260071753,1500
t3017,6147.875381,2.131349743,1500
t3018,6147.402932,1.84165595,1500
t3019,5731.924604,2.195614488,1500
t3020,5760.054721,2.511798131,1500
t3021,5711.363863,1.980987862,1500
t3022,6298.340475,1.577647596,1500
t3023,6446.943056,2.618988331,1500
t3024,7126.104074,1.530641852,1500
t3025,5314.650966,1.602739033,1500
t3026,6328.118894,1.990683672,1500
t3027,6070.598635,2.046304268,1500
t3028,5762.58067,2.299160959,1500
t3029,5502.344861,2.131695435,1500
t3030,6134.217752,2.472566515,1500
t3031,6060.210575,1.487367481,1500
t3032,5630.49049,1.426470732,1500
t3033,6865.069643,1.140553906,1500
t3034,5502.983098,2.403537969,1500
t3035,5511.895319,1.745835032,1500
t3036,5851.029697,1.88129258,1500
t3037,7503.267533,1.075776144,1500
t3038,6168.173258,1.651116173,1500
t3039,5901.354623,1.846224492,1500
t3040,6154.530729,2.139599607,1500
t3041,5665.953104,2.042153677,1500
t3042,5934.948198,1.88717413,1500
t3043,5505.630428,1.682822486,1500
t3044,5946.494467,1.341199907,1500
t3045,6094.477188,1.84442519,1500
t3046,6030.102301,1.889329201,1500
t3047,6312.267661,1.166810364,1500
t3048,6010.632492,1.823008734,1500
t3049,5789.563239,1.505785387,1500
t3050,4888.156605,1.867173664,1500
t3051,5846.758137,2.801070263,1500
t3052,5934.025597,1.985303277,1500
t3053,5522.895558,1.754854062,1500
t3054,6690.120019,2.22361433,1500
t3055,6085.622408,1.477026264,1500
t3056,6325.666672,2.172297398,1500
t3057,5495.113082,2.25445669,1500
t3058,6828.994394,1.853419839,1500
t3059,6197.300354,1.809210611,1500
t3060,5172.622282,1.678537081,1500
t3061,5847.250393,1.605935714,1500
t3062,5785.679256,1.593725562,1500
t3063,6269.915556,1.869278938,1500
t3064,5314.714524,1.772437666,1500
t3065,6864.121356,1.149421441,1500
t3066,6164.288011,1.475837776,1500
t3067,5380.794403,1.128280136,1500
t3068,6094.879215,2.331741272,1500
t3069,6157.823923,2.215835887,1500
t3070,5521.187023,2.148968516,1500
t3071,6924.638543,1.588137518,1500
t3072,5115.308706,2.080794194,1500
t3073,6257.232893,1.728661737,1500
t3074,5824.998812,1.39809084,1500
t3075,6329.237544,1.443165259,1500
t3076,6821.689887,2.043983823,1500
t3077,5839.437018,2.371786895,1500
t3078,7231.12382,1.930290639,1500
t3079,6242.720732,2.339171902,1500
t3080,6011.285281,1.135147866,1500
t3081,5861.66767,1.187768239,1500
t3082,6017.221518,2.082503303,1500
t3083,6137.216427,1.845673241,1500
t3084,5730.22151,1.724525796,1500
t3085,5522.424985,1.361963517,1500
t3086,5243.604938,1.881310174,1500
t3087,5451.227721,1.75517363,1500
t3088,6255.118387,2.018079138,1500
t3089,4648.076592,1.754133709,1500
t3090,5683.460948,2.219457906,1500
t3091,6077.570502,1.796152942,1500
t3092,5645.424535,1.543588465,1500
t3093,6391.266925,1.825363506,1500
t3094,6139.792952,0.859643174,1500
t3095,5816.776598,1.194053542,1500
t3096,6424.594502,1.399096185,1500
t3097,5727.889598,1.426539066,1500
t3098,6354.778794,2.025554954,1500
t3099,6007.944333,1.362955058,1500
t3100,6006.881269,1.821191997,1500
t3101,6338.383915,1.951564751,1500
t3102,6276.486032,1.944875972,1500
t3103,5730.712728,2.443311533,1500
t3104,6014.469351,1.971646531,1500
t3105,6864.935323,1.467829015,1500
t3106,5495.844214,2.214877371,1500
t3107,6050.193607,0.943479114,1500
t3108,6277.146756,1.692166668,1500
t3109,6499.110566,1.822897287,1500
t3110,6052.994806,2.017703789,1500
t3111,6425.520229,1.234217186,1500
t3112,5770.619024,2.204467538,1500
t3113,5393.529266,2.44906761,1500
t3114,5107.503255,2.017455695,1500
t3115,5454.023105,1.519091342,1500
t3116,6325.850986,2.532326624,1500
t3117,6026.456315,2.17403093,1500
t3118,5438.50337,1.977578128,1500
t3119,4564.685181,1.44587529,1500
t3120,5664.138296,2.087620876,1500
t3121,6589.971111,2.116672544,1500
t3122,6183.481948,1.878193249,1500
t3123,5014.613238,1.954675226,1500
t3124,5241.495204,1.977423202,1500
t3125,6545.023717,1.836321941,1500
t3126,6071.169679,1.250863697,1500
t3127,6130.468326,1.863908371,1500
t3128,5802.251103,2.045597755,1500
t3129,5421.191105,2.205837416,1500
t3130,5663.972801,1.780838706,1500
t3131,5839.610694,2.026914811,1500
t3132,6174.042644,1.551302857,1500
t3133,5741.667051,1.878178158,1500
t3134,5193.508614,1.787780108,1500
t3135,5920.615362,1.525238244,1500
t3136,5793.782616,1.746938361,1500
t3137,6041.24145,1.347522458,1500
t3138,6378.248945,1.419531651,1500
t3139,5964.019692,1.602956842,1500
t3140,5417.067451,1.962253602,1500
t3141,5378.863245,1.837225591,1500
t3142,5884.558885,1.603356344,1500
t3143,5294.226174,1.913803664,1500
t3144,5739.316037,1.495041186,1500
t3145,6425.3415,1.186907095,1500
t3146,5956.271509,2.317329068,1500
t3147,6824.970057,1.139535308,1500
t3148,6159.17614,1.333439555,1500
t3149,5921.442882,2.42025224,1500
t3150,5683.239219,2.589940119,1500
t3151,6428.60196,1.863746725,1500
t3152,5540.189702,1.872791084,1500
t3153,6290.557768,2.090958842,1500
t3154,4834.557678,1.651862019,1500
t3155,5760.482714,1.780106549,1500
t3156,5693.829957,1.472437803,1500
t3157,6086.163683,1.909294985,1500
t3158,6718.963093,2.338569452,1500
t3159,6388.578325,2.223536259,1500
t3160,5080.056696,2.361299556,1500
t3161,6169.479253,1.892946426,1500
t3162,5181.685489,1.727553545,1500
t3163,6351.960423,1.710522529,1500
t3164,5615.832766,1.950088717,1500
t3165,5365.703202,1.642858364,1500
t3166,6307.092931,0.974880263,1500
t3167,5678.072046,2.596436297,1500
t3168,6491.162598,1.043695189,1500
t3169,6069.381373,2.276138998,1500
t3170,5806.849532,2.378712647,1500
t3171,6198.455533,2.73007283,1500
t3172,5576.640225,1.792653789,1500
t3173,6909.406297,1.22115625,1500
t3174,6216.217034,1.705665805,1500
t3175,5736.726602,1.551257566,1500
t3176,6597.628242,1.57975443,1500
t3177,6139.044714,2.107878699,1500
t3178,7061.267416,1.93493827,1500
t3179,5873.36546,1.906971584,1500
t3180,6240.231108,1.469602268,1500
t3181,5492.47996,2.003735189,1500
t3182,5835.500127,1.398386188,1500
t3183,5626.618386,2.017066049,1500
t3184,6393.745668,2.117091263,1500
t3185,6519.466644,1.73973394,1500
t3186,5651.810466,1.875637407,1500
t3187,5660.893742,1.597438962,1500
t3188,5984.733307,2.486989612,1500
t3189,5988.72903,1.171497511,1500
t3190,5970.467691,2.150879565,1500
t3191,6727.018587,1.814638752,1500
t3192,5965.426592,1.352681261,1500
t3193,6565.73974,1.992897916,1500
t3194,6047.543523,1.893283594,1500
t3195,6109.253173,2.795353706,1500
t3196,6619.626563,1.462458565,1500
t3197,6203.627823,1.997684559,1500
t3198,5656.422621,1.740644934,1500
t3199,7628.970759,1.745193702,1500
t3200,6255.608731,2.119903217,1500
t3201,5763.329359,2.084713035,1500
t3202,5656.093953,1.539542569,1500
t3203,6153.39962,1.440754551,1500
t3204,5745.698565,2.324331051,1500
t3205,6270.498909,2.048252279,1500
t3206,6419.711327,1.367066432,1500
t3207,5850.278266,1.701988133,1500
t3208,5944.260899,1.729655488,1500
t3209,6176.537257,1.79399408,1500
t3210,5387.9578,1.246712439,1500
t3211,6137.379737,1.222998276,1500
t3212,5817.870173,1.839630865,1500
t3213,5848.757458,1.70508397,1500
t3214,5945.590682,1.547658623,1500
t3215,6320.204798,1.142425272,1500
t3216,5039.019128,2.074592661,1500
t3217,6706.027848,2.730841624,1500
t3218,6312.809452,1.776918057,1500
t3219,6478.416552,1.912450964,1500
t3220,6055.122542,1.599921264,1500
t3221,5367.469527,1.431295877,1500
t3222,5194.729629,1.627862051,1500
t3223,5444.822887,1.757734947,1500
t3224,5360.152199,1.953524393,1500
t3225,5666.312463,1.519628724,1500
t3226,6860.103631,1.278313232,1500
t3227,6426.682959,1.167264702,1500
t3228,5920.133453,1.996421354,1500
t3229,6202.511518,2.05871401,1500
t3230,6603.870593,1.740340285,1500
t3231,5074.908608,1.93142591,1500
t3232,5271.257768,1.587975583,1500
t3233,6805.169328,2.14683765,1500
t3234,6459.964265,2.628699643,1500
t3235,5786.788536,2.191729328,1500
t3236,5755.638597,1.296025105,1500
t3237,5678.301915,1.905616545,1500
t3238,5490.816911,1.757409311,1500
t3239,5938.564584,1.550945884,1500
t3240,5530.765583,1.618356476,1500
t3241,6601.524332,1.707589318,1500
t3242,5128.005507,1.480987228,1500
t3243,5511.365084,1.867151908,1500
t3244,6456.269676,1.794742366,1500
t3245,6530.991304,1.888514667,1500
t3246,6587.98531,2.160899923,1500
t3247,6270.011743,0.919705257,1500
t3248,5746.620935,1.301980929,1500
t3249,6471.694064,1.689547112,1500
t3250,6186.475808,2.687455719,1500
t3251,5812.066005,1.705730476,1500
t3252,5779.282256,1.979358798,1500
t3253,5778.873893,1.825497169,1500
t3254,6075.337646,2.138132146,1500
t3255,6219.721955,1.294758433,1500
t3256,6000.024744,1.644607545,1500
t3257,5718.123592,1.819794875,1500
t3258,6028.041057,2.032372596,1500
t3259,5906.116428,1.622811591,1500
t3260,4764.941936,2.13891227,1500
t3261,5039.052908,1.69807265,1500
t3262,6597.331033,1.181816878,1500
t3263,5835.71172,1.805924808,1500
t3264,6657.614952,1.834869278,1500
t3265,6665.319833,1.294425342,1500
t3266,6246.994562,1.216457332,1500
t3267,5803.546991,2.25624284,1500
t3268,5680.450176,1.760210663,1500
t3269,6579.440764,1.429415726,1500
t3270,5424.568701,1.666106133,1500
t3271,5439.117644,2.031180119,1500
t3272,5526.129606,1.001261716,1500
t3273,6717.844585,1.478526819,1500
t3274,6732.288654,1.908396303,1500
t3275,5412.261111,1.426528809,1500
t3276,6248.578517,1.819649082,1500
t3277,5987.64319,1.884073309,1500
t3278,5856.692725,1.633436683,1500
t3279,5619.638337,1.609945226,1500
t3280,6194.261969,2.221960487,1500
t3281,5761.438896,1.326641884,1500
t3282,6352.274284,1.307538862,1500
t3283,5873.566101,1.628776734,1500
t3284,5968.012452,2.002967223,1500
t3285,6300.755083,1.471875401,1500
t3286,6963.115891,2.269228976,1500
t3287,6350.760648,2.108921211,1500
t3288,6199.522958,2.115554148,1500
t3289,6546.912508,1.66152331,1500
t3290,5537.430271,1.839035479,1500
t3291,5767.775416,1.629888574,1500
t3292,5578.506494,1.379389722,1500
t3293,5827.045793,2.291278285,1500
t3294,6095.594562,1.611657168,1500
t3295,5567.234381,1.819421922,1500
t3296,5138.820761,1.709251659,1500
t3297,6126.091412,1.857560159,1500
t3298,6200.222912,2.024811263,1500
t3299,6191.005748,1.843325214,1500
t3300,6084.763438,1.666294016,1500
t3301,4885.170847,1.806981271,1500
t3302,6226.63274,2.216058016,1500
t3303,6087.800236,1.331830934,1500
t3304,6344.159406,1.417698308,1500
t3305,4903.804651,1.480615344,1500
t3306,6315.821662,2.286364402,1500
t3307,6323.869794,1.81640499,1500
t3308,6585.400563,2.37471115,1500
t3309,5816.442191,1.850208821,1500
t3310,6240.004723,1.869530303,1500
t3311,6646.111208,1.691080312,1500
t3312,5578.731349,1.553500688,1500
t3313,5365.64666,1.619668161,1500
t3314,6650.694661,1.665290254,1500
t3315,6638.638469,1.723180974,1500
t3316,5480.123071,1.709771122,1500
t3317,6036.705921,2.656687615,1500
t3318,6454.444806,1.935727999,1500
t3319,5612.207041,1.448590723,1500
t3320,5192.704668,1.823907773,1500
t3321,5182.217767,2.034740429,1500
t3322,5519.573364,1.532112171,1500
t3323,5799.214308,1.168006739,1500
t3324,5973.549168,1.984824818,1500
t3325,5977.302682,2.14512357,1500
t3326,6163.084608,2.118713473,1500
t3327,5772.314711,1.846443937,1500
t3328,6562.627233,0.827697535,1500
t3329,6082.277051,1.097589248,1500
t3330,5928.556622,2.843808929,1500
t3331,5349.207984,1.241838792,1500
t3332,6332.286882,2.082448396,1500
t3333,5738.163955,2.447473396,1500
t3334,5330.205436,1.863812657,1500
t3335,5983.537254,1.9147511,1500
t3336,5274.936217,1.186781558,1500
t3337,6168.272048,2.607231319,1500
t3338,6404.522889,1.864995013,1500
t3339,5529.869176,2.568371004,1500
t3340,5859.170936,1.575037334,1500
t3341,5394.329474,1.8459279,1500
t3342,5534.55518,2.193065399,1500
t3343,6737.00381,1.490198784,1500
t3344,6382.714356,1.512337891,1500
t3345,5307.406134,1.464702358,1500
t3346,6397.023687,1.443648119,1500
t3347,5977.902661,2.030285015,1500
t3348,6606.793091,1.630911748,1500
t3349,6360.040346,1.780323421,1500
t3350,5951.454986,2.325625291,1500
t3351,5388.443635,1.302494483,1500
t3352,5968.937178,1.947869799,1500
t3353,6279.35505,1.764338108,1500
t3354,6842.821403,1.686453904,1500
t3355,6351.908904,1.486591145,1500
t3356,5251.189064,1.718909146,1500
t3357,5686.66138,1.74318393,1500
t3358,6126.22774,1.972628026,1500
t3359,5930.554413,1.868933629,1500
t3360,4586.347536,1.597110468,1500
t3361,6988.1137,1.615760812,1500
t3362,5835.510524,1.202957164,1500
t3363,6175.230031,2.5799459,1500
t3364,6173.195303,1.646106682,1500
t3365,6447.120453,1.957242979,1500
t3366,6448.57546,1.845593505,1500
t3367,5786.407301,1.351115225,1500
t3368,5412.511832,2.503088912,1500
t3369,4977.368277,1.893242794,1500
t3370,6544.756545,1.067571294,1500
t3371,6087.513338,1.410860284,1500
t3372,6138.094827,2.14413631,1500
t3373,6568.858718,1.467108114,1500
t3374,6408.908345,1.984816826,1500
t3375,5955.645999,1.401955372,1500
t3376,5810.371665,2.04373687,1500
t3377,5588.751973,1.890261901,1500
t3378,5816.113921,1.990474588,1500
t3379,6047.730809,2.118551855,1500
t3380,5752.455445,1.131172664,1500
t3381,5690.684306,1.38499492,1500
t3382,6074.461347,1.787751228,1500
t3383,6409.486291,1.491576172,1500
t3384,6674.686199,1.921938038,1500
t3385,5585.720652,1.585700576,1500
t3386,6194.978558,1.709652178,1500
t3387,5784.31272,2.108896788,1500
t3388,6884.967639,2.039935751,1500
t3389,5982.064449,1.908006358,1500
t3390,4849.45785,1.538339854,1500
t3391,5563.683735,1.824737091,1500
t3392,5735.076021,1.755753906,1500
t3393,6527.240929,1.313783663,1500
t3394,6184.65777,1.383907022,1500
t3395,5873.040979,1.630049985,1500
t3396,6121.952685,2.066628389,1500
t3397,7077.673357,1.779749324,1500
t3398,5691.599719,2.445255958,1500
t3399,5908.155557,1.52549935,1500
t3400,5953.180893,1.648684014,1500
t3401,5585.689499,1.564629279,1500
t3402,7060.552407,1.540048968,1500
t3403,5972.057345,1.733964659,1500
t3404,6207.890482,2.242586784,1500
t3405,5794.366649,2.30062028,1500
t3406,5811.350336,2.079563465,1500
t3407,6414.065184,1.420270856,1500
t3408,5865.452625,1.671068651,1500
t3409,6086.630018,1.853449201,1500
t3410,5799.955844,2.024457948,1500
t3411,5708.367233,2.378171136,1500
t3412,6267.787088,2.04273597,1500
t3413,5808.959302,1.378814983,1500
t3414,6457.441592,1.318860098,1500
t3415,5969.724359,1.70063578,1500
t3416,6325.016779,1.802182846,1500
t3417,5955.276712,1.648711626,1500
t3418,5633.077892,1.946592806,1500
t3419,4279.92516,1.712074019,1500
t3420,6084.058656,1.963103272,1500
t3421,5848.549816,2.509538822,1500
t3422,5617.826184,1.79135442,1500
t3423,5797.907017,2.076317387,1500
t3424,5767.595785,1.896230296,1500
t3425,5834.903754,2.022860032,1500
t3426,6215.140234,1.431727864,1500
t3427,5835.944556,1.987597436,1500
t3428,5694.211378,1.369456339,1500
t3429,6594.257996,1.888443938,1500
t3430,5839.092386,2.089310743,1500
t3431,5384.940935,2.009301449,1500
t3432,6282.934035,1.779746981,1500
t3433,6374.860863,1.535685505,1500
t3434,6072.606029,1.606379689,1500
t3435,6161.942643,1.670332991,1500
t3436,6075.661401,1.65850442,1500
t3437,5963.181258,1.781851612,1500
t3438,6425.583233,1.588142335,1500
t3439,5902.480517,2.225528435,1500
