blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental
458,ANG MO KIO AVE 10,25,1979,Y,N,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0
458,CHOA CHU KANG AVE 4,16,1998,Y,N,N,N,N,N,CCK,123,0,0,0,0,62,61,0,0,0,0,0,0
458,CLEMENTI AVE 3,22,2001,Y,N,N,N,N,N,CL,74,0,0,0,0,74,0,0,0,0,0,0,0
458,HOUGANG AVE 10,9,1990,Y,Y,N,Y,N,N,HG,80,0,0,0,80,0,0,0,0,0,0,0,0
458,JURONG WEST ST 41,12,1983,Y,N,N,Y,N,N,JW,110,0,0,0,110,0,0,0,0,0,0,0,0
458,PASIR RIS DR 4,12,1992,Y,N,N,Y,N,N,PRC,108,0,0,0,64,44,0,0,0,0,0,0,0
458,SEGAR RD,16,2010,Y,N,N,N,N,N,BP,120,0,0,30,90,0,0,0,0,0,0,0,0
458,SENGKANG WEST RD,1,2019,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
458,TAMPINES ST 42,12,1986,Y,N,N,N,N,N,TAP,114,0,0,0,74,40,0,0,0,0,0,0,0
458,YISHUN AVE 11,13,2012,Y,Y,N,N,N,N,YS,144,0,0,0,144,0,0,0,0,0,0,0,0
458A,PASIR RIS DR 4,5,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
458A,SENGKANG WEST RD,14,2019,Y,N,N,N,N,N,SK,90,0,0,0,26,64,0,0,0,0,0,0,0
458A,YISHUN AVE 11,1,2012,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
458B,PASIR RIS DR 4,1,1993,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
458B,SENGKANG WEST RD,14,2019,Y,N,N,N,N,N,SK,90,0,0,0,26,64,0,0,0,0,0,0,0
458C,SENGKANG WEST RD,14,2019,Y,N,N,N,N,N,SK,169,0,130,13,26,0,0,0,0,0,0,0,0
459,ANG MO KIO AVE 10,25,1979,Y,N,N,Y,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0
459,CHOA CHU KANG AVE 4,12,1998,Y,N,N,N,N,N,CCK,55,0,0,0,44,11,0,0,0,0,0,0,0
459,CLEMENTI AVE 3,25,2001,Y,N,N,N,N,N,CL,95,0,0,0,0,95,0,0,0,0,0,0,0
459,JURONG WEST ST 41,12,1983,Y,N,N,Y,N,N,JW,110,0,0,66,44,0,0,0,0,0,0,0,0
459,PASIR RIS DR 4,12,1992,Y,N,N,N,N,N,PRC,66,0,0,0,0,0,66,0,0,0,0,0,0
459,SENGKANG WEST WAY,1,2023,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
459,SEGAR RD,16,2014,Y,N,N,Y,N,N,BP,120,0,0,30,90,0,0,0,0,0,0,0,0
459,TAMPINES ST 42,12,1986,Y,N,N,N,N,N,TAP,136,0,0,0,136,0,0,0,0,0,0,0,0
459,YISHUN AVE 11,13,2012,Y,N,N,N,N,N,YS,192,0,144,48,0,0,0,0,0,0,0,0,0
459A,CLEMENTI AVE 3,1,2001,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
459A,CHOA CHU KANG AVE 4,1,1999,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
459A,SENGKANG WEST WAY,14,2022,Y,N,N,N,N,N,SK,169,0,130,26,13,0,0,0,0,0,0,0,0
459B,SENGKANG WEST WAY,14,2022,Y,N,N,N,N,N,SK,169,0,143,26,0,0,0,0,0,0,0,0,0
46,BENDEMEER RD,21,1993,Y,N,N,N,N,N,KWN,64,0,0,0,0,0,64,0,0,0,0,0,0
46,CIRCUIT RD,10,1964,Y,N,N,N,N,N,GL,116,0,28,83,4,0,0,0,0,0,1,0,0
46,HOLLAND DR,4,1974,Y,Y,N,N,N,N,QT,19,0,0,19,0,0,0,0,0,0,0,0,0
46,JLN BT HO SWEE,10,1964,Y,Y,N,N,N,N,BM,105,0,0,102,3,0,0,0,0,0,0,0,0
46,JLN BAHAGIA,2,1959,Y,N,N,N,N,N,KWN,8,0,0,8,0,0,0,0,0,0,0,0,0
46,LENGKOK BAHRU,12,1983,Y,N,N,Y,N,N,BM,88,0,0,0,66,22,0,0,0,0,0,0,0
46,LOR 5 TOA PAYOH,13,1992,Y,N,N,Y,N,N,TP,90,0,0,0,0,90,0,0,0,0,0,0,0
46,MARINE CRES,12,1975,Y,N,N,Y,N,N,MP,109,0,0,108,0,1,0,0,0,0,0,0,0
46,OWEN RD,8,1978,Y,Y,N,N,N,N,KWN,88,0,0,75,13,0,0,0,0,0,0,0,0
46,SENG POH RD,4,1949,Y,N,N,N,N,N,BM,16,0,0,16,0,0,0,0,0,0,0,0,0
46,SIMS PL,2,1976,N,Y,N,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
46,STIRLING RD,2,1963,Y,N,N,N,N,N,QT,6,0,0,0,6,0,0,0,0,0,0,0,0
46,TEBAN GDNS RD,4,1986,Y,N,N,N,N,N,JE,24,0,0,0,0,0,24,0,0,0,0,0,0
46,TELOK BLANGAH DR,4,1975,Y,Y,N,N,N,N,BM,19,0,0,19,0,0,0,0,0,0,0,0,0
460,ANG MO KIO AVE 10,25,1979,Y,Y,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0
460,BT BATOK WEST AVE 9,7,2019,N,N,N,Y,Y,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
460,CHOA CHU KANG AVE 4,16,1998,Y,N,N,N,N,N,CCK,60,0,0,0,45,15,0,0,0,0,0,0,0
460,CLEMENTI AVE 3,25,2001,Y,N,N,N,N,N,CL,96,0,0,0,96,0,0,0,0,0,0,0,0
460,HOUGANG AVE 10,16,1991,Y,N,N,N,N,N,HG,68,0,0,0,12,56,0,0,0,0,0,0,0
460,JURONG WEST ST 41,12,1983,Y,Y,N,N,N,N,JW,110,0,0,0,110,0,0,0,0,0,0,0,0
460,LOR 6 TOA PAYOH,3,2003,N,Y,N,N,N,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
460,PASIR RIS DR 4,12,1992,Y,N,N,N,N,N,PRC,66,0,0,0,0,0,66,0,0,0,0,0,0
460,SENGKANG WEST WAY,6,2021,N,N,N,Y,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
460,SEGAR RD,16,2014,Y,N,N,N,N,N,BP,90,0,0,30,60,0,0,0,0,0,0,0,0
460,TAMPINES ST 42,11,1987,Y,N,N,Y,N,N,TAP,50,0,0,0,0,0,0,50,0,0,0,0,0
460A,BT BATOK WEST AVE 9,17,2019,Y,N,N,N,N,N,BB,143,0,48,47,48,0,0,0,0,0,0,0,0
460A,SENGKANG WEST WAY,14,2022,Y,N,N,N,N,N,SK,104,0,0,0,52,52,0,0,0,0,0,0,0
460B,BT BATOK WEST AVE 9,17,2019,Y,N,N,N,N,N,BB,144,0,80,32,32,0,0,0,0,0,0,0,0
460B,SENGKANG WEST WAY,14,2022,Y,N,N,N,N,N,SK,104,0,0,0,52,52,0,0,0,0,0,0,0
460C,BT BATOK WEST AVE 9,18,2019,Y,N,N,N,N,N,BB,169,0,101,0,68,0,0,0,0,0,0,0,0
460C,SENGKANG WEST WAY,14,2022,Y,N,N,Y,N,N,SK,117,0,0,0,78,39,0,0,0,0,0,0,0
460D,BT BATOK WEST AVE 9,19,2019,Y,N,N,N,N,N,BB,180,0,108,0,72,0,0,0,0,0,0,0,0
461,ANG MO KIO AVE 10,12,1979,Y,Y,N,N,N,N,AMK,131,0,0,108,22,1,0,0,0,0,0,0,0
461,BT BATOK WEST AVE 8,6,2018,N,Y,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
461,CHOA CHU KANG AVE 4,16,1998,Y,N,N,N,N,N,CCK,120,0,0,0,0,60,60,0,0,0,0,0,0
461,CLEMENTI AVE 3,25,2005,Y,N,N,N,N,N,CL,187,0,0,0,137,50,0,0,0,0,0,0,0
461,CRAWFORD LANE,25,1981,Y,Y,N,Y,N,N,KWN,92,0,0,0,0,92,0,0,0,0,0,0,0
461,HOUGANG AVE 10,16,1991,Y,N,N,N,N,N,HG,68,0,0,0,12,56,0,0,0,0,0,0,0
461,JURONG WEST ST 41,12,1983,Y,N,N,N,N,N,JW,88,0,0,0,12,76,0,0,0,0,0,0,0
461,PASIR RIS DR 4,12,1992,Y,N,N,N,N,N,PRC,101,0,0,0,57,44,0,0,0,0,0,0,0
461,SENGKANG WEST WAY,1,2023,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
461,SEGAR RD,16,2014,Y,N,N,N,N,N,BP,90,0,0,0,90,0,0,0,0,0,0,0,0
461,TAMPINES ST 44,12,1985,Y,N,N,Y,N,N,TAP,88,0,0,0,48,40,0,0,0,0,0,0,0
461,YISHUN AVE 6,6,2018,N,Y,N,Y,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
461A,BT BATOK WEST AVE 8,16,2018,Y,N,N,Y,N,N,BB,119,0,0,0,89,30,0,0,0,0,0,0,0
461A,SENGKANG WEST WAY,14,2022,Y,N,N,N,N,N,SK,104,0,0,0,52,52,0,0,0,0,0,0,0
461A,YISHUN AVE 6,14,2018,Y,N,N,N,N,N,YS,234,0,0,0,0,0,0,0,0,130,104,0,0
461B,BT BATOK WEST AVE 8,15,2018,Y,N,N,N,N,N,BB,112,0,0,0,56,56,0,0,0,0,0,0,0
461B,SENGKANG WEST WAY,14,2022,Y,N,N,N,N,N,SK,104,0,0,0,52,52,0,0,0,0,0,0,0
461B,YISHUN AVE 6,14,2018,Y,N,N,N,N,N,YS,195,0,0,0,0,0,0,0,0,91,104,0,0
461C,BT BATOK WEST AVE 8,15,2018,Y,N,N,N,N,N,BB,112,0,0,0,28,84,0,0,0,0,0,0,0
461C,SENGKANG WEST WAY,14,2022,Y,N,N,N,N,N,SK,117,0,0,0,91,26,0,0,0,0,0,0,0
461D,BT BATOK WEST AVE 8,16,2018,Y,N,N,N,N,N,BB,105,0,0,0,45,60,0,0,0,0,0,0,0
462,ANG MO KIO AVE 10,12,1979,Y,N,N,N,N,N,AMK,129,0,0,104,22,1,2,0,0,0,0,0,0
462,BT BATOK WEST AVE 8,1,2018,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
462,CHOA CHU KANG AVE 4,16,1998,Y,N,N,N,N,N,CCK,60,0,0,0,45,15,0,0,0,0,0,0,0
462,CLEMENTI AVE 3,25,2005,Y,N,N,Y,N,N,CL,183,0,0,0,183,0,0,0,0,0,0,0,0
462,CRAWFORD LANE,11,1980,Y,Y,N,Y,N,N,KWN,187,0,0,182,0,5,0,0,0,0,0,0,0
462,HOUGANG AVE 10,16,1991,Y,N,N,N,N,N,HG,75,0,0,0,30,45,0,0,0,0,0,0,0
462,JURONG WEST ST 41,12,1983,Y,N,N,N,N,N,JW,110,0,0,66,44,0,0,0,0,0,0,0,0
462,SENGKANG WEST WAY,6,2022,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
462,SEMBAWANG DR,20,2015,Y,N,N,Y,N,N,SB,456,0,0,0,0,0,0,0,0,152,304,0,0
462,TAMPINES ST 44,11,1985,Y,Y,N,N,N,N,TAP,91,0,0,55,36,0,0,0,0,0,0,0,0
462,YISHUN AVE 6,1,2019,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
462A,CRAWFORD LANE,2,1981,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
462A,CLEMENTI AVE 3,8,2003,N,N,N,Y,Y,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
462A,CHOA CHU KANG AVE 4,4,1998,N,Y,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
462A,SEMBAWANG DR,1,2015,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
462A,SENGKANG WEST WAY,14,2022,Y,N,N,N,N,N,SK,182,0,117,26,0,0,0,0,0,13,26,0,0
462A,YISHUN AVE 6,14,2018,Y,N,N,Y,N,N,YS,130,0,39,26,65,0,0,0,0,0,0,0,0
462B,CLEMENTI AVE 3,1,2006,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
462B,SENGKANG WEST WAY,14,2022,Y,N,N,N,N,N,SK,169,0,143,26,0,0,0,0,0,0,0,0,0
462B,YISHUN AVE 6,14,2018,Y,N,N,N,N,N,YS,195,0,91,39,65,0,0,0,0,0,0,0,0
462C,YISHUN AVE 6,14,2018,Y,N,N,N,N,N,YS,195,0,91,39,65,0,0,0,0,0,0,0,0
462D,YISHUN AVE 6,14,2018,Y,N,N,N,N,N,YS,130,0,39,26,65,0,0,0,0,0,0,0,0
463,ANG MO KIO AVE 10,13,1979,Y,N,N,Y,N,N,AMK,256,0,0,224,24,3,5,0,0,0,0,0,0
463,BT BATOK ST 41,7,2019,N,N,N,Y,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
463,CHOA CHU KANG AVE 4,14,1998,Y,N,N,N,N,N,CCK,78,0,0,0,65,13,0,0,0,0,0,0,0
463,CLEMENTI AVE 1,7,2022,N,N,N,Y,Y,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
463,CRAWFORD LANE,20,1982,Y,Y,N,N,N,N,KWN,130,0,0,127,1,2,0,0,0,0,0,0,0
463,HOUGANG AVE 10,16,1991,Y,N,N,Y,N,N,HG,78,0,0,0,48,30,0,0,0,0,0,0,0
463,JURONG WEST ST 41,10,1983,Y,Y,N,N,N,N,JW,128,0,0,95,32,0,1,0,0,0,0,0,0
463,PASIR RIS ST 41,10,1992,Y,N,N,N,N,N,PRC,36,0,0,0,0,0,36,0,0,0,0,0,0
463,SENGKANG WEST WAY,1,2023,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
463,SEMBAWANG DR,4,2013,N,Y,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
463,TAMPINES ST 44,12,1985,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
463A,BT BATOK ST 41,17,2019,Y,N,N,Y,N,N,BB,160,0,0,0,64,96,0,0,0,0,0,0,0
463A,SEMBAWANG DR,22,2013,Y,N,N,N,N,N,SB,168,0,126,42,0,0,0,0,0,0,0,0,0
463A,SENGKANG WEST WAY,14,2022,Y,N,N,N,N,N,SK,286,0,0,0,0,0,0,0,0,130,156,0,0
463B,BT BATOK ST 41,17,2019,Y,N,N,Y,N,N,BB,160,0,0,0,64,96,0,0,0,0,0,0,0
463B,SENGKANG WEST WAY,14,2022,Y,N,N,N,N,N,SK,286,0,0,0,0,0,0,0,0,130,156,0,0
463B,SEMBAWANG DR,23,2013,Y,Y,N,N,N,N,SB,132,0,0,44,88,0,0,0,0,0,0,0,0
463C,SEMBAWANG DR,23,2013,Y,N,N,N,N,N,SB,132,0,0,0,132,0,0,0,0,0,0,0,0
464,ANG MO KIO AVE 10,4,1979,Y,N,N,N,N,N,AMK,24,0,0,16,8,0,0,0,0,0,0,0,0
464,BT BATOK WEST AVE 8,1,2020,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
464,CHOA CHU KANG AVE 4,16,1998,Y,N,N,N,N,N,CCK,112,0,0,0,84,28,0,0,0,0,0,0,0
464,CLEMENTI AVE 1,1,2023,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
464,CRAWFORD LANE,3,1982,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
464,JURONG WEST ST 41,12,1983,Y,N,N,N,N,N,JW,110,0,0,64,44,0,0,0,0,0,0,2,0
464,PASIR RIS ST 41,10,1992,Y,N,N,N,N,N,PRC,52,0,0,0,0,0,52,0,0,0,0,0,0
464,TAMPINES ST 44,4,1985,Y,N,N,N,N,N,TAP,32,0,0,0,32,0,0,0,0,0,0,0,0
464,UPP SERANGOON RD,14,1991,Y,N,N,N,N,N,HG,97,0,0,0,57,40,0,0,0,0,0,0,0
464,YISHUN AVE 6,1,2023,N,N,N,Y,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
464A,BT BATOK WEST AVE 8,16,2020,Y,N,N,Y,N,N,BB,150,0,0,0,60,90,0,0,0,0,0,0,0
464A,CLEMENTI AVE 1,40,2022,Y,N,N,N,N,N,CL,350,0,0,0,272,78,0,0,0,0,0,0,0
464A,FERNVALE RD,24,2023,Y,N,N,N,N,N,SK,177,0,108,23,46,0,0,0,0,0,0,0,0
464B,BT BATOK WEST AVE 8,17,2020,Y,N,N,N,N,N,BB,192,0,111,32,48,0,0,0,0,0,1,0,0
464B,CLEMENTI AVE 1,40,2022,Y,Y,N,N,N,N,CL,330,0,24,152,78,76,0,0,0,0,0,0,0
464B,FERNVALE RD,24,2023,Y,N,N,N,N,N,SK,179,0,110,23,46,0,0,0,0,0,0,0,0
465,ANG MO KIO AVE 10,14,1979,Y,Y,N,N,N,N,AMK,206,0,0,176,26,1,1,0,0,0,0,2,0
465,CHOA CHU KANG AVE 4,16,1998,Y,N,N,N,N,N,CCK,116,0,0,0,87,29,0,0,0,0,0,0,0
465,CRAWFORD LANE,2,1982,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
465,FERNVALE RD,6,2023,N,Y,N,Y,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
465,JURONG WEST ST 41,12,1983,Y,N,N,Y,N,N,JW,110,0,0,0,110,0,0,0,0,0,0,0,0
465,NTH BRIDGE RD,2,1978,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
465,PASIR RIS ST 41,10,1992,Y,N,N,N,N,N,PRC,36,0,0,0,0,0,36,0,0,0,0,0,0
465,SEGAR RD,15,2000,Y,Y,N,N,N,N,BP,116,0,0,0,31,71,14,0,0,0,0,0,0
465,SEMBAWANG DR,1,2014,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
465,TAMPINES ST 44,12,1985,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
465,UPP SERANGOON RD,14,1991,Y,N,N,N,N,N,HG,93,0,0,0,27,66,0,0,0,0,0,0,0
465,YISHUN AVE 6,8,2022,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
465A,BT BATOK WEST AVE 8,17,2021,Y,N,N,N,N,N,BB,272,0,0,0,0,0,0,0,0,144,128,0,0
465A,CLEMENTI AVE 1,40,2022,Y,N,N,N,N,N,CL,312,0,0,0,195,117,0,0,0,0,0,0,0
465A,FERNVALE RD,24,2023,Y,N,N,N,N,N,SK,177,0,109,23,45,0,0,0,0,0,0,0,0
465A,UPP SERANGOON RD,6,1993,N,N,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0
465A,YISHUN AVE 6,13,2022,Y,N,N,N,N,N,YS,144,0,96,0,48,0,0,0,0,0,0,0,0
465B,FERNVALE RD,24,2023,Y,N,N,N,N,N,SK,178,0,110,23,45,0,0,0,0,0,0,0,0
465B,YISHUN AVE 6,13,2022,Y,N,N,N,N,N,YS,189,0,141,0,48,0,0,0,0,0,0,0,0
466,ANG MO KIO AVE 10,14,1979,Y,N,N,Y,N,N,AMK,204,0,0,174,26,1,3,0,0,0,0,0,0
466,BT BATOK WEST AVE 9,1,2021,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
466,CLEMENTI AVE 1,1,2023,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
466,CRAWFORD LANE,16,1982,Y,N,N,Y,N,N,KWN,104,0,0,0,104,0,0,0,0,0,0,0,0
466,HOUGANG AVE 8,14,1991,Y,Y,N,N,N,N,HG,78,0,0,0,0,78,0,0,0,0,0,0,0
466,JURONG WEST ST 41,12,1983,Y,Y,N,N,N,N,JW,110,0,0,0,110,0,0,0,0,0,0,0,0
466,PASIR RIS ST 41,10,1992,Y,N,N,N,N,N,PRC,62,0,0,0,0,0,62,0,0,0,0,0,0
466,SEGAR RD,15,2000,Y,N,N,N,N,N,BP,115,0,0,0,44,43,28,0,0,0,0,0,0
466,SEMBAWANG DR,1,2005,N,N,N,N,Y,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
466,TAMPINES ST 44,4,1985,Y,N,N,N,N,N,TAP,80,0,0,0,0,0,0,0,0,42,38,0,0
466,YISHUN AVE 6,1,2023,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
466A,CLEMENTI AVE 1,15,2022,Y,N,N,N,N,N,CL,112,0,0,70,42,0,0,0,0,0,0,0,0
466A,FERNVALE RD,21,2023,Y,N,N,N,N,N,SK,111,0,0,0,17,94,0,0,0,0,0,0,0
466A,SEGAR RD,1,2000,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
466A,SEMBAWANG DR,21,2005,Y,Y,N,N,N,N,SB,111,0,0,0,73,38,0,0,0,0,0,0,0
466A,YISHUN AVE 6,13,2022,Y,N,N,N,N,N,YS,144,0,96,0,48,0,0,0,0,0,0,0,0
466B,FERNVALE RD,21,2023,Y,N,N,N,N,N,SK,111,0,0,0,17,94,0,0,0,0,0,0,0
466B,SEMBAWANG DR,21,2005,Y,N,N,N,N,N,SB,111,0,0,0,56,55,0,0,0,0,0,0,0
466B,YISHUN AVE 6,13,2022,Y,N,N,N,N,N,YS,144,0,96,0,48,0,0,0,0,0,0,0,0
466C,SEMBAWANG DR,21,2005,Y,N,N,N,N,N,SB,111,0,0,0,56,55,0,0,0,0,0,0,0
466D,SEMBAWANG DR,21,2005,Y,N,N,N,N,N,SB,114,0,0,0,76,38,0,0,0,0,0,0,0
467,ADMIRALTY DR,16,2000,Y,N,N,N,N,N,SB,180,0,0,0,80,46,54,0,0,0,0,0,0
467,ANG MO KIO AVE 10,14,1979,Y,Y,N,N,N,N,AMK,130,0,0,0,130,0,0,0,0,0,0,0,0
467,BT BATOK WEST AVE 9,6,2020,N,Y,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
467,FERNVALE LINK,1,2016,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
467,HOUGANG AVE 8,14,1991,Y,N,N,N,N,N,HG,78,0,0,0,39,39,0,0,0,0,0,0,0
467,JURONG WEST ST 41,12,1983,Y,N,N,N,N,N,JW,88,0,0,0,12,76,0,0,0,0,0,0,0
467,NTH BRIDGE RD,16,1978,Y,Y,N,N,N,N,KWN,151,0,0,145,0,5,0,0,0,0,0,1,0
467,PASIR RIS DR 6,12,1988,Y,N,N,N,N,N,PRC,77,0,0,0,66,11,0,0,0,0,0,0,0
467,SEGAR RD,15,2000,Y,N,N,N,N,N,BP,101,0,0,0,44,29,28,0,0,0,0,0,0
467,TAMPINES ST 44,12,1985,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
467A,ADMIRALTY DR,16,2000,Y,Y,N,N,N,N,SB,174,0,0,0,72,48,54,0,0,0,0,0,0
467A,BT BATOK WEST AVE 9,19,2020,Y,N,N,N,N,N,BB,212,0,104,36,72,0,0,0,0,0,0,0,0
467A,FERNVALE LINK,26,2015,Y,N,N,N,N,N,SK,200,0,50,50,100,0,0,0,0,0,0,0,0
467A,PASIR RIS DR 6,1,1990,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
467A,YISHUN AVE 6,13,2022,Y,N,N,N,N,N,YS,120,0,0,0,36,84,0,0,0,0,0,0,0
467B,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,174,0,0,0,72,48,54,0,0,0,0,0,0
467B,BT BATOK WEST AVE 9,18,2020,Y,N,N,N,N,N,BB,170,0,0,0,68,102,0,0,0,0,0,0,0
467B,FERNVALE LINK,26,2015,Y,Y,N,N,N,N,SK,200,0,50,50,100,0,0,0,0,0,0,0,0
467B,YISHUN AVE 6,13,2022,Y,N,N,N,N,N,YS,120,0,0,0,36,84,0,0,0,0,0,0,0
467C,BT BATOK WEST AVE 9,18,2021,Y,N,N,N,N,N,BB,221,0,187,34,0,0,0,0,0,0,0,0,0
467C,YISHUN AVE 6,13,2022,Y,N,N,Y,N,N,YS,108,0,0,0,48,60,0,0,0,0,0,0,0
468,ADMIRALTY DR,1,2000,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
468,ANG MO KIO AVE 10,4,1979,Y,N,N,N,N,N,AMK,56,0,0,48,8,0,0,0,0,0,0,0,0
468,BT BATOK WEST AVE 9,1,2021,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
468,FERNVALE LINK,6,2015,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
468,HOUGANG AVE 8,16,1991,Y,N,N,Y,N,N,HG,78,0,0,0,33,45,0,0,0,0,0,0,0
468,JURONG WEST ST 41,10,1984,Y,Y,N,N,N,N,JW,90,0,0,0,16,74,0,0,0,0,0,0,0
468,NTH BRIDGE RD,16,1978,Y,N,N,N,N,N,KWN,153,0,0,150,0,3,0,0,0,0,0,0,0
468,PASIR RIS DR 6,12,1988,Y,N,N,N,N,N,PRC,65,0,0,0,54,11,0,0,0,0,0,0,0
468,SEGAR RD,15,2000,Y,N,N,N,N,N,BP,99,0,0,0,30,56,13,0,0,0,0,0,0
468,TAMPINES ST 44,4,1985,Y,N,N,N,N,N,TAP,24,0,0,16,8,0,0,0,0,0,0,0,0
468,YISHUN ST 43,2,2018,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
468A,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0
468A,BT BATOK WEST AVE 9,18,2020,Y,N,N,N,N,N,BB,204,0,136,34,34,0,0,0,0,0,0,0,0
468A,FERNVALE LINK,26,2015,Y,N,N,N,N,N,SK,100,0,0,0,50,50,0,0,0,0,0,0,0
468A,SEGAR RD,5,1999,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
468A,YISHUN ST 43,12,2018,Y,Y,N,N,N,N,YS,187,0,0,77,110,0,0,0,0,0,0,0,0
468B,ADMIRALTY DR,16,1999,Y,Y,N,N,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0
468B,BT BATOK WEST AVE 9,18,2020,Y,N,N,N,N,N,BB,221,0,135,51,0,0,0,0,0,14,21,0,0
468B,FERNVALE LINK,26,2015,Y,N,N,Y,N,N,SK,150,0,0,0,100,50,0,0,0,0,0,0,0
468C,ADMIRALTY DR,16,1999,Y,N,N,Y,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0
468C,FERNVALE LINK,26,2015,Y,N,N,N,N,N,SK,100,0,0,0,50,50,0,0,0,0,0,0,0
468D,ADMIRALTY DR,16,1999,Y,N,N,Y,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0
469,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,180,0,0,0,80,46,54,0,0,0,0,0,0
469,ANG MO KIO AVE 10,12,1979,Y,N,N,Y,N,N,AMK,220,0,0,0,0,0,0,0,0,0,220,0,0
